Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000020441	2310033P09Rik	11	+	59099147	59101564	90.728025	10.207391	25.475293
ENSMUSG00000048076	Arf1	11	-	59102238	59119096	1618.914093	211.148869	526.978845
ENSMUSG00000120286	Gm57335	11	+	59119189	59120606	0.000000	0.000000	0.000000
ENSMUSG00000009900	Wnt3a	11	-	59138859	59181578	0.000000	0.000000	0.000000
ENSMUSG00000000126	Wnt9a	11	+	59197754	59224378	12.813907	1.446351	3.609758
ENSMUSG00002076465	Gm54934	11	-	59227877	59227972	0.000000	0.000000	0.000000
ENSMUSG00000049291	Prss38	11	-	59263495	59266483	0.000000	0.000000	0.000000
ENSMUSG00000086910	Gm15755	11	+	59266287	59270731	0.000000	0.000000	0.000000
ENSMUSG00000009894	Snap47	11	-	59297960	59342012	68.666502	29.907568	74.642387
ENSMUSG00000036819	Jmjd4	11	+	59340871	59349393	6.628049	1.213828	3.029435
ENSMUSG00000054519	Zfp867	11	-	59352023	59363300	22.943142	2.581227	6.442147
ENSMUSG00000084145	Gm12263	11	-	59365110	59366591	4.025641	0.452906	1.130350
ENSMUSG00000083234	Gm12262	11	+	59372799	59373103	0.000000	0.000000	0.000000
ENSMUSG00000020472	Zkscan17	11	-	59376346	59417577	96.704485	14.953020	37.319288
ENSMUSG00000072893	4933439C10Rik	11	+	59396488	59404473	4.464208	1.284931	3.206891
ENSMUSG00000032691	Nlrp3	11	+	59432394	59457782	0.473010	0.065204	0.162733
ENSMUSG00000059610	Or2b11	11	-	59461081	59467061	0.026677	0.006660	0.016621
ENSMUSG00000081262	Gm12261	11	-	59468818	59469462	2.546741	0.286522	0.715093
ENSMUSG00000048919	Or2aa1	11	-	59479323	59484115	0.000000	0.000000	0.000000
ENSMUSG00000108457	Gm5027	11	-	59493745	59494119	0.000000	0.000000	0.000000
ENSMUSG00000044061	Or2w25	11	+	59501411	59505886	0.000000	0.000000	0.000000
ENSMUSG00000005417	Mprip	11	+	59552131	59671686	76.687697	49.389634	123.265127
ENSMUSG00000086330	1700007J10Rik	11	-	59616743	59630980	0.036823	0.004840	0.012080
ENSMUSG00000086536	Gm12264	11	-	59666112	59671147	0.927471	0.104345	0.260422
ENSMUSG00000020537	Drg2	11	+	60345417	60359580	158.167779	27.234803	67.971784
ENSMUSG00000042678	Myo15a	11	+	60360165	60419195	0.000000	0.000000	0.000000
ENSMUSG00000042650	Alkbh5	11	+	60427207	60449338	97.573485	27.774964	69.319901
ENSMUSG00000093924	Gm12623	11	-	60464393	60466375	2.224716	0.250293	0.624672
ENSMUSG00000096363	Gm12621	11	-	60482547	60482928	0.000000	0.000000	0.000000
ENSMUSG00000095680	Gm12627	11	-	60491753	60492134	0.000000	0.000000	0.000000
ENSMUSG00000095291	Gm12613	11	-	60500962	60501343	0.000000	0.000000	0.000000
ENSMUSG00000096088	Gm12614	11	-	60510172	60510553	0.000000	0.000000	0.000000
ENSMUSG00000096483	Gm12615	11	-	60519408	60519789	0.000000	0.000000	0.000000
ENSMUSG00000094278	Gm12626	11	-	60521873	60523855	2.079885	0.233998	0.584006
ENSMUSG00000094005	Gm12625	11	-	60532687	60533068	0.000000	0.000000	0.000000
ENSMUSG00000084335	Gm12619	11	-	60541896	60548683	0.000000	0.000000	0.000000
ENSMUSG00000095605	Gm12624	11	-	60557510	60557891	0.000000	0.000000	0.000000
ENSMUSG00000093978	Gm12612	11	-	60559966	60561951	1.931374	0.217290	0.542306
ENSMUSG00000094566	Gm12620	11	-	60573005	60574990	2.675234	0.300978	0.751172
ENSMUSG00000018931	Natd1	11	-	60793072	60805576	31.135861	3.559951	8.884817
ENSMUSG00000042549	Map2k3os	11	-	60811733	60822769	3.779777	0.574750	1.434442
ENSMUSG00000018932	Map2k3	11	+	60822859	60843637	98.679693	17.023498	42.486723
ENSMUSG00000020536	Llgl1	11	+	60590549	60605012	80.169127	10.228754	25.528609
ENSMUSG00000002812	Flii	11	-	60604949	60618089	153.202685	21.522486	53.715158
ENSMUSG00000018599	Mief2	11	+	60619224	60623777	28.247791	3.579312	8.933136
ENSMUSG00000092734	Mir5100	11	+	60619489	60619552	0.000000	0.000000	0.000000
ENSMUSG00000089581	Gm23341	11	+	60626687	60626783	0.000000	0.000000	0.000000
ENSMUSG00000002814	Top3a	11	-	60630884	60668191	20.699935	3.102042	7.741981
ENSMUSG00000049323	Smcr8	11	+	60668350	60679113	17.122207	2.177829	5.435358
ENSMUSG00000020534	Shmt1	11	-	60678930	60702544	64.805128	10.020632	25.009185
ENSMUSG00002076148	Gm55448	11	+	60695404	60695529	0.000000	0.000000	0.000000
ENSMUSG00000081578	Gm12611	11	+	60707201	60708573	0.000000	0.000000	0.000000
ENSMUSG00000083016	Gm12618	11	-	60709622	60710104	1.849225	0.208048	0.519239
ENSMUSG00000042569	Dhrs7b	11	+	60721457	60751021	63.194988	7.832117	19.547157
ENSMUSG00000043284	Tmem11	11	-	60755278	60770098	182.511083	24.694557	61.631916
ENSMUSG00000120997	Gm57385	11	+	60769738	60772083	0.117721	0.013244	0.033055
ENSMUSG00000082626	Rps13-ps5	11	-	61096546	61097001	19.531445	2.197393	5.484185
ENSMUSG00000042529	Kcnj12	11	+	60913390	60961957	0.000000	0.000000	0.000000
ENSMUSG00000010142	Tnfrsf13b	11	+	61017581	61040198	0.000000	0.000000	0.000000
ENSMUSG00000080912	Gm12269	11	-	61021417	61022133	0.000000	0.000000	0.000000
ENSMUSG00000042506	Usp22	11	-	61042611	61065881	215.488236	26.820428	66.937598
ENSMUSG00000019102	Aldh3a1	11	+	61098363	61109247	96.800463	12.294942	30.685338
ENSMUSG00000010025	Aldh3a2	11	-	61114243	61158290	53.547272	14.588048	36.408401
ENSMUSG00000109829	Gm45605	11	+	61298844	61303112	0.112907	0.012703	0.031703
ENSMUSG00000042436	Mfap4	11	+	61376257	61379726	0.000000	0.000000	0.000000
ENSMUSG00000001034	Mapk7	11	-	61379638	61385232	49.065089	8.121732	20.269970
ENSMUSG00000060808	B9d1os	11	-	61395212	61395885	1.040059	0.117012	0.292036
ENSMUSG00000001039	B9d1	11	+	61395970	61403757	41.073132	9.154966	22.848683
ENSMUSG00000004837	Grap	11	+	61544091	61563610	0.153344	0.025452	0.063523
ENSMUSG00000042371	Slc5a10	11	-	61563607	61611652	0.000000	0.000000	0.000000
ENSMUSG00000042377	Fam83g	11	+	61574917	61600777	0.000000	0.000000	0.000000
ENSMUSG00000020528	Prpsap2	11	-	61620476	61652914	73.858733	9.262856	23.117950
ENSMUSG00000001036	Epn2	11	-	61408075	61470513	14.434483	14.668743	36.609797
ENSMUSG00000085459	Gm12272	11	+	61418581	61419403	0.000000	0.000000	0.000000
ENSMUSG00000004798	Ulk2	11	-	61666475	61745899	34.410658	4.034065	10.068095
ENSMUSG00000072847	A530017D24Rik	11	-	61755394	61758884	5.451798	0.852370	2.127318
ENSMUSG00000098196	Gm26964	11	+	61756301	61758465	0.000000	0.000000	0.000000
ENSMUSG00000047804	Akap10	11	-	61762133	61821078	17.323034	3.698820	9.231401
ENSMUSG00000042331	Specc1	11	+	61847589	62113839	6.670559	13.489307	33.666198
ENSMUSG00000083212	Gm12274	11	-	61864792	61865176	0.000000	0.000000	0.000000
ENSMUSG00000118644	Gm55648	11	+	62008245	62008377	0.000000	0.000000	0.000000
ENSMUSG00000018500	Adora2b	11	+	62139810	62157279	5.039024	0.566917	1.414895
ENSMUSG00000018509	Cenpv	11	-	62415772	62430087	31.127001	6.331379	15.801662
ENSMUSG00000014243	Zswim7	11	-	62158050	62172201	132.710383	14.930633	37.263413
ENSMUSG00000042298	Ttc19	11	+	62172299	62219277	33.628421	5.694205	14.211423
ENSMUSG00000081340	Gm12275	11	-	62195690	62195996	0.000000	0.000000	0.000000
ENSMUSG00000018501	Ncor1	11	-	62207252	62349367	47.347539	10.780871	26.906566
ENSMUSG00000081944	Gm12276	11	+	62222247	62222547	0.000000	0.000000	0.000000
ENSMUSG00000014245	Pigl	11	+	62349286	62405243	15.310852	1.797034	4.484981
ENSMUSG00000086310	Gm12278	11	+	62373623	62392530	0.000000	0.000000	0.000000
ENSMUSG00000084020	Wsb2-ps	11	-	62640890	62642106	6.298685	0.708636	1.768592
ENSMUSG00000047821	Trim16	11	+	62711057	62741634	9.610661	1.387445	3.462743
ENSMUSG00000090173	Fbxw10	11	+	62737895	62768291	0.000000	0.000000	0.000000
ENSMUSG00000014177	Tvp23b	11	+	62770281	62807606	167.644967	24.306869	60.664336
ENSMUSG00000086677	Tvp23bos	11	-	62809905	62812418	1.423343	0.160134	0.399657
ENSMUSG00000042200	Cdrt4	11	+	62842019	62883921	0.536653	0.060376	0.150685
ENSMUSG00000087604	Cdrt4os1	11	-	62881279	62894960	0.000000	0.000000	0.000000
ENSMUSG00000018217	Pmp22	11	+	63019808	63050373	88.577783	19.050749	47.546273
ENSMUSG00000087120	Gm12279	11	-	62435063	62441867	0.453211	0.099943	0.249436
ENSMUSG00000019505	Ubb	11	+	62441997	62444039	2873.702540	424.489804	1059.428580
ENSMUSG00000085748	Gm12280	11	-	62455303	62457209	0.000000	0.000000	0.000000
ENSMUSG00000018507	Trpv2	11	+	62465312	62491341	0.000000	0.000000	0.000000
ENSMUSG00000086841	2410006H16Rik	11	+	62493650	62495725	354.735372	135.644647	338.537732
ENSMUSG00000064437	Snord49b	11	+	62493905	62493976	0.029710	0.003343	0.008342
ENSMUSG00000065734	Snord49a	11	+	62494276	62494347	0.004263	0.000480	0.001197
ENSMUSG00000077457	Snord65	11	+	62495341	62495412	0.011560	0.001301	0.003246
ENSMUSG00000046417	Lrrc75a	11	-	62495710	62539349	55.268439	6.557618	16.366301
ENSMUSG00000085762	Lrrc75aos2	11	+	62496592	62498574	0.000000	0.000000	0.000000
ENSMUSG00000085170	Lrrc75aos1	11	+	62525530	62529614	0.000000	0.000000	0.000000
ENSMUSG00000048497	Mmgt2	11	+	62539490	62557180	14.418144	6.739478	16.820182
ENSMUSG00000081852	Gm12281	11	+	62588044	62588341	0.000000	0.000000	0.000000
ENSMUSG00000005267	Zfp287	11	-	62591182	62622731	3.716590	1.305032	3.257058
ENSMUSG00000081600	Gm12286	11	-	63203136	63204137	44.564223	5.013715	12.513076
ENSMUSG00000081455	Hmgb1-ps3	11	-	63737009	63737644	11.595539	1.304561	3.255882
ENSMUSG00000042148	Cox10	11	-	63853453	63970294	26.770561	3.202905	7.993711
ENSMUSG00000086359	9630013K17Rik	11	+	63855052	63858866	0.000000	0.000000	0.000000
ENSMUSG00000121102	Gm57391	11	+	63880493	63880896	0.000000	0.000000	0.000000
ENSMUSG00000084884	Gm12289	11	+	63903441	63906050	0.000000	0.000000	0.000000
ENSMUSG00000087497	2810001G20Rik	11	+	63970270	64052746	5.063532	2.606265	6.504636
ENSMUSG00000081756	Gm12291	11	-	64650543	64650853	3.344051	0.376224	0.938968
ENSMUSG00000020549	Elac2	11	+	64869864	64892895	46.752140	6.373604	15.907044
ENSMUSG00000033389	Arhgap44	11	-	64892865	65053787	8.205930	1.331440	3.322968
ENSMUSG00000083935	Gm12294	11	-	64927878	64928367	0.000000	0.000000	0.000000
ENSMUSG00002076772	Gm55870	11	-	64958535	64958633	0.000000	0.000000	0.000000
ENSMUSG00000020548	1700086D15Rik	11	-	65042736	65050717	0.000000	0.000000	0.000000
ENSMUSG00000118601	Gm53042	11	+	65050785	65062050	0.000000	0.000000	0.000000
ENSMUSG00000082857	Gm12293	11	-	65060670	65061259	0.000000	0.000000	0.000000
ENSMUSG00000085162	Gm12295	11	-	65164428	65256757	0.000000	0.000000	0.000000
ENSMUSG00000033352	Map2k4	11	-	65579069	65679123	62.143511	9.118629	22.757993
ENSMUSG00000076460	Mir744	11	-	65625559	65625658	0.000000	0.000000	0.000000
ENSMUSG00000018347	Zkscan6	11	+	65698001	65720065	23.240547	2.730619	6.814995
ENSMUSG00000050270	Tmem220	11	+	66915980	66926138	1.281007	0.150618	0.375907
ENSMUSG00000020910	Adprm	11	-	66928731	66943420	31.764289	6.338555	15.819570
ENSMUSG00000069844	Sco1	11	+	66943496	66957896	17.139873	3.127835	7.806354
ENSMUSG00000033066	Gas7	11	+	67345917	67575800	0.089350	0.351539	0.877361
ENSMUSG00000087058	Gm12301	11	-	67462448	67468292	0.000000	0.000000	0.000000
ENSMUSG00000049928	Glp2r	11	-	67552328	67661979	0.000000	0.000000	0.000000
ENSMUSG00000020907	Rcvrn	11	+	67586152	67594159	0.000000	0.000000	0.000000
ENSMUSG00000020905	Usp43	11	-	67745349	67812979	0.000000	0.000000	0.000000
ENSMUSG00000055134	9130017K11Rik	11	+	67812330	67838485	0.000000	0.000000	0.000000
ENSMUSG00000020904	Cfap52	11	-	67815632	67856477	0.000000	0.000000	0.000000
ENSMUSG00000020903	Stx8	11	+	67857019	68097974	16.485218	3.917181	9.776379
ENSMUSG00000082266	Gm12303	11	-	67925864	67926536	0.000000	0.000000	0.000000
ENSMUSG00002076000	Gm55958	11	+	67944161	67944286	0.000000	0.000000	0.000000
ENSMUSG00000083924	Gm12304	11	-	67986406	67986790	0.000000	0.000000	0.000000
ENSMUSG00000087242	C78197	11	-	68083019	68086979	0.000000	0.000000	0.000000
ENSMUSG00000020902	Ntn1	11	-	68100190	68291649	11.257448	1.867801	4.661600
ENSMUSG00000099174	Mir6406	11	+	68111718	68111837	0.000000	0.000000	0.000000
ENSMUSG00000084993	Gm12305	11	-	68160384	68161705	0.000000	0.000000	0.000000
ENSMUSG00000020901	Pik3r5	11	+	68322947	68388675	0.145045	0.020725	0.051724
ENSMUSG00000046207	Pik3r6	11	+	68393845	68443524	0.139150	0.017517	0.043719
ENSMUSG00000120346	Gm57353	11	-	68581099	68582616	0.905651	0.101891	0.254295
ENSMUSG00000020900	Myh10	11	+	68582385	68707458	113.853598	28.489525	71.103280
ENSMUSG00000018736	Ndel1	11	-	68712260	68762684	34.370330	24.764872	61.807404
ENSMUSG00000060938	Rpl26	11	+	68792409	68797815	929.387592	285.867371	713.458982
ENSMUSG00000057135	Scimp	11	-	70681758	70703412	0.000000	0.000000	0.000000
ENSMUSG00000020817	Rabep1	11	+	70735604	70833931	120.313654	24.550682	61.272837
ENSMUSG00000093858	Gm19967	11	+	70755486	70763580	0.000000	0.000000	0.000000
ENSMUSG00000081968	Rpl23a-ps2	11	+	70770254	70770727	0.000000	0.000000	0.000000
ENSMUSG00000084139	Gm12322	11	-	70800083	70800471	0.519280	0.058422	0.145807
ENSMUSG00000040667	Nup88	11	-	70833884	70860799	154.643977	59.347796	148.118400
ENSMUSG00000018449	Rpain	11	+	70861039	70868659	56.564920	18.044758	45.035550
ENSMUSG00000018446	C1qbp	11	-	70868662	70873852	497.653560	134.936863	336.771267
ENSMUSG00000040620	Dhx33	11	-	70874917	70895263	19.865791	4.421766	11.035708
ENSMUSG00000065246	Gm22297	11	-	70887365	70887470	0.000000	0.000000	0.000000
ENSMUSG00000018442	Derl2	11	-	70897990	70910667	59.605871	15.729684	39.257661
ENSMUSG00000040599	Mis12	11	+	70910437	70918197	159.370569	18.566809	46.338469
ENSMUSG00000018451	6330403K07Rik	11	-	70922767	70924339	0.000000	0.000000	0.000000
ENSMUSG00000083171	Gm12321	11	-	70947992	70948795	0.000000	0.000000	0.000000
ENSMUSG00000082098	Gm15377	11	+	70960249	70960960	0.000000	0.000000	0.000000
ENSMUSG00000069830	Nlrp1a	11	-	70983062	71035530	0.000000	0.000000	0.000000
ENSMUSG00000070390	Nlrp1b	11	-	71043928	71121559	0.000000	0.000000	0.000000
ENSMUSG00000040554	Aipl1	11	-	71918789	71928335	1.023440	0.157430	0.392908
ENSMUSG00000020808	Pimreg	11	+	71932858	71938196	122.006006	27.396405	68.375104
ENSMUSG00000020807	4933427D14Rik	11	-	72044755	72098285	5.624319	0.736544	1.838244
ENSMUSG00000107877	4933427D14Rik	11	-	72044923	72097852	1.269827	0.181476	0.452922
ENSMUSG00000020803	Txndc17	11	+	72098373	72100841	319.171077	48.511793	121.074239
ENSMUSG00000020801	Med31	11	-	72102550	72106418	65.624748	11.115521	27.741774
ENSMUSG00000053574	4930563E22Rik	11	+	72105964	72109270	0.276050	0.047266	0.117965
ENSMUSG00000020805	Slc13a5	11	-	72132815	72158048	0.074494	0.012437	0.031039
ENSMUSG00000086951	1700051A21Rik	11	+	72157247	72159401	0.000000	0.000000	0.000000
ENSMUSG00000040483	Xaf1	11	+	72192455	72204559	3.585554	1.325366	3.307808
ENSMUSG00000070388	Fbxo39	11	+	72205270	72210242	0.000000	0.000000	0.000000
ENSMUSG00002075082	Gm56366	11	+	72231196	72231466	0.000000	0.000000	0.000000
ENSMUSG00000020799	Tekt1	11	-	72235548	72253268	0.000000	0.000000	0.000000
ENSMUSG00000098658	Mir6338	11	+	72279582	72279690	0.000000	0.000000	0.000000
ENSMUSG00000045667	Smtnl2	11	-	72279990	72302539	10.582438	1.296688	3.236233
ENSMUSG00000040471	Ggt6	11	+	72326352	72329226	0.000000	0.000000	0.000000
ENSMUSG00000040463	Mybbp1a	11	+	72332181	72342594	172.423317	25.977205	64.833109
ENSMUSG00000040447	Spns2	11	-	72342464	72380730	0.217242	0.030791	0.076846
ENSMUSG00000020798	Spns3	11	-	72385745	72441332	0.000000	0.000000	0.000000
ENSMUSG00000081675	Gm12712	11	-	72463356	72464156	18.662914	2.099678	5.240312
ENSMUSG00000020794	Ube2g1	11	+	72498109	72577307	98.326158	13.275316	33.132126
ENSMUSG00000064567	Gm24143	11	-	72506832	72506976	0.000000	0.000000	0.000000
ENSMUSG00002075341	Gm56369	11	+	72539751	72539823	0.000000	0.000000	0.000000
ENSMUSG00000020790	Ankfy1	11	+	72580832	72662972	48.180478	7.988255	19.936841
ENSMUSG00000057778	Cyb5d2	11	-	72668058	72686968	8.111025	2.000084	4.991747
ENSMUSG00000055670	Zzef1	11	+	72687052	72817946	20.450181	3.583329	8.943162
ENSMUSG00002075446	Gm56372	11	-	72691113	72691304	0.000000	0.000000	0.000000
ENSMUSG00000084329	Gm6733	11	+	72724287	72726206	5.410417	0.608701	1.519177
ENSMUSG00000065298	Gm26121	11	+	72772618	72772779	0.000000	0.000000	0.000000
ENSMUSG00000020788	Atp2a3	11	+	72851995	72883870	11.673641	1.527668	3.812707
ENSMUSG00000052921	Arhgef15	11	-	68833981	68848306	0.339503	0.056639	0.141357
ENSMUSG00000018740	Slc25a35	11	+	68858957	68865191	3.601116	0.745625	1.860907
ENSMUSG00000032892	Rangrf	11	-	68863310	68866011	46.993062	8.171183	20.393387
ENSMUSG00000020899	Pfas	11	-	68876523	68899286	24.451172	3.635222	9.072676
ENSMUSG00000092727	Mir3062	11	-	68881400	68881504	0.601614	0.067685	0.168926
ENSMUSG00000119033	Gm25819	11	+	68886828	68886911	0.000000	0.000000	0.000000
ENSMUSG00000120312	Gm57403	11	-	68902305	68903330	2.023392	0.333937	0.833429
ENSMUSG00000020898	Ctc1	11	+	68906737	68927299	67.147762	13.223822	33.003607
ENSMUSG00000020897	Aurkb	11	+	68936473	68942490	281.612523	49.806847	124.306395
ENSMUSG00000072809	9330160F10Rik	11	-	68948544	68951309	0.559597	0.062958	0.157128
ENSMUSG00000045176	Borcs6	11	+	68950543	68952404	49.043586	5.517667	13.770825
ENSMUSG00000121012	Gm57412	11	-	68961306	68961542	5.645570	0.635157	1.585205
ENSMUSG00000020895	Tmem107	11	+	68961632	68964119	82.703067	15.864677	39.594573
ENSMUSG00000064899	Snord118	11	+	68964253	68964387	0.000000	0.000000	0.000000
ENSMUSG00000084069	Gm12306	11	+	68965316	68965486	0.000000	0.000000	0.000000
ENSMUSG00002076525	Gm56054	11	+	68965841	68965941	0.000000	0.000000	0.000000
ENSMUSG00000020894	Vamp2	11	+	68979316	68983210	35.142164	7.594627	18.954436
ENSMUSG00000020893	Per1	11	+	68986043	69000786	73.536334	13.539974	33.792650
ENSMUSG00000097386	9130213A22Rik	11	-	69010880	69013415	1.170530	0.131691	0.328670
ENSMUSG00000023781	Hes7	11	+	69011230	69014881	0.952676	0.107181	0.267499
ENSMUSG00000020892	Aloxe3	11	+	69016722	69039941	0.079569	0.013630	0.034017
ENSMUSG00000032807	Alox12b	11	+	69047815	69060618	0.000000	0.000000	0.000000
ENSMUSG00000020891	Alox8	11	-	69074758	69088669	0.000000	0.000000	0.000000
ENSMUSG00000020890	Gucy2e	11	-	69108943	69127862	0.000000	0.000000	0.000000
ENSMUSG00000089438	Gm23194	11	+	69131425	69131529	0.000000	0.000000	0.000000
ENSMUSG00000087003	Cntrobos	11	+	69184977	69186303	0.000000	0.000000	0.000000
ENSMUSG00000032782	Cntrob	11	-	69190313	69214601	16.680331	3.693227	9.217441
ENSMUSG00000049299	Trappc1	11	+	69214806	69216619	197.924008	33.353747	83.243254
ENSMUSG00000018470	Kcnab3	11	+	69217084	69223868	5.314834	0.678614	1.693665
ENSMUSG00000086900	Kcnab3os	11	-	69220651	69222948	0.000000	0.000000	0.000000
ENSMUSG00000043419	Rnf227	11	+	69231287	69233467	0.000000	0.000000	0.000000
ENSMUSG00000018474	Chd3	11	-	69234099	69260232	56.717163	8.387391	20.932992
ENSMUSG00000087881	Gm22442	11	-	69241344	69241487	2.166667	0.243762	0.608373
ENSMUSG00000044795	Cyb5d1	11	-	69282751	69286457	21.309771	6.867995	17.140930
ENSMUSG00000059278	Naa38	11	+	69286313	69287506	215.570199	34.733548	86.686921
ENSMUSG00000045377	Tmem88	11	-	69287345	69289060	0.000000	0.000000	0.000000
ENSMUSG00000018476	Kdm6b	11	-	69289334	69304501	35.052487	4.136439	10.323598
ENSMUSG00000085178	Kdm6bos	11	+	69292339	69293526	0.000000	0.000000	0.000000
ENSMUSG00000120486	Gm57346	11	-	69307613	69308956	0.295634	0.033260	0.083010
ENSMUSG00000120114	Gm57330	11	+	69309083	69309613	0.000000	0.000000	0.000000
ENSMUSG00000120677	Gm51903	11	+	69309935	69310993	0.000000	0.000000	0.000000
ENSMUSG00000120480	Gm57345	11	-	69310174	69311202	3.386136	0.380959	0.950785
ENSMUSG00000005237	Dnah2	11	-	69311635	69439936	0.156198	0.100243	0.250183
ENSMUSG00000086591	Dnah2os	11	+	69339374	69344502	0.000000	0.000000	0.000000
ENSMUSG00002076081	Gm56124	11	-	69396184	69396261	0.000000	0.000000	0.000000
ENSMUSG00000003934	Efnb3	11	-	69444918	69451031	0.263589	0.029655	0.074012
ENSMUSG00000041346	Wrap53	11	-	69452584	69471081	32.511155	4.086115	10.197999
ENSMUSG00000059552	Trp53	11	+	69471185	69482699	130.083906	32.915175	82.148681
ENSMUSG00000121121	Gm57392	11	-	69471710	69472033	0.000000	0.000000	0.000000
ENSMUSG00000041329	Atp1b2	11	-	69490562	69496768	9.082252	1.243989	3.104709
ENSMUSG00000005202	Shbg	11	-	69505630	69508731	0.160691	0.019187	0.047886
ENSMUSG00000069835	Sat2	11	+	69512850	69514696	23.497191	4.013026	10.015586
ENSMUSG00000083485	Gm12308	11	-	69521750	69522138	0.000000	0.000000	0.000000
ENSMUSG00000083300	Gm12309	11	-	69522348	69522529	0.000000	0.000000	0.000000
ENSMUSG00000018765	Fxr2	11	+	69523816	69544123	297.862033	44.544863	111.173698
ENSMUSG00000080573	Mir467f	11	-	69526226	69526345	0.000000	0.000000	0.000000
ENSMUSG00000041287	Sox15	11	+	69546140	69547553	0.000000	0.000000	0.000000
ENSMUSG00000018761	Mpdu1	11	-	69547523	69553468	70.155786	15.332527	38.266449
ENSMUSG00000088752	Mir1934	11	+	69553869	69553951	0.000000	0.000000	0.000000
ENSMUSG00000018774	Cd68	11	-	69555039	69556979	36.135243	4.183712	10.441580
ENSMUSG00000059796	Eif4a1	11	-	69557762	69563249	722.634365	239.955869	598.874469
ENSMUSG00000065862	Gm24029	11	-	69558660	69558802	0.048495	0.005456	0.013617
ENSMUSG00000089542	Gm25835	11	-	69559678	69559821	7.645833	0.860197	2.146854
ENSMUSG00000119662	Gm22988	11	-	69560461	69560604	0.037493	0.004218	0.010528
ENSMUSG00000005204	Senp3	11	-	69563941	69572910	142.993998	26.305869	65.653377
ENSMUSG00000085890	Tnfsf13os	11	+	69572964	69590214	0.000000	0.000000	0.000000
ENSMUSG00000018752	Tnfsfm13	11	-	69573403	69586924	16.014919	1.878822	4.689105
ENSMUSG00000089669	Tnfsf13	11	-	69573672	69576610	1.372473	0.179652	0.448369
ENSMUSG00000097328	Tnfsf12	11	-	69577076	69586675	54.784683	6.689042	16.694305
ENSMUSG00000081333	Gm12307	11	-	69620821	69621410	0.000000	0.000000	0.000000
ENSMUSG00000005198	Polr2a	11	-	69624823	69649463	101.825703	12.049135	30.071861
ENSMUSG00000018776	Slc35g3	11	-	69650716	69652794	0.000000	0.000000	0.000000
ENSMUSG00000018750	Zbtb4	11	+	69656738	69674849	8.279918	2.119682	5.290238
ENSMUSG00000041189	Chrnb1	11	-	69674862	69686769	3.832294	0.513045	1.280442
ENSMUSG00000042826	Fgf11	11	-	69686894	69692683	2.734859	0.333170	0.831516
ENSMUSG00000121226	6720407P12Rik	11	-	69692952	69693780	5.097930	0.573545	1.431435
ENSMUSG00000089876	Tmem102	11	-	69694429	69696450	0.000000	0.000000	0.000000
ENSMUSG00000109737	Spem3	11	-	69701791	69706124	0.000000	0.000000	0.000000
ENSMUSG00000044084	Spem2	11	-	69707392	69709291	0.000000	0.000000	0.000000
ENSMUSG00000041165	Spem1	11	-	69711702	69713006	0.000000	0.000000	0.000000
ENSMUSG00000051790	Nlgn2	11	-	69713948	69728610	35.331614	4.399554	10.980271
ENSMUSG00000070394	Tmem256	11	+	69729340	69730444	254.281283	79.513375	198.447034
ENSMUSG00000019461	Plscr3	11	+	69737202	69742884	91.787602	18.183244	45.381180
ENSMUSG00000001583	Tnk1	11	-	69741831	69749556	0.000000	0.000000	0.000000
ENSMUSG00000094845	Tmem95	11	-	69766883	69768879	1.567021	0.176298	0.440000
ENSMUSG00000046731	Kctd11	11	-	69769087	69772232	14.703816	1.794726	4.479222
ENSMUSG00000001588	Acap1	11	-	69772393	69786365	0.852796	0.189479	0.472897
ENSMUSG00000104996	Mir6924	11	-	69772858	69772920	0.000000	0.000000	0.000000
ENSMUSG00000018570	2810408A11Rik	11	-	69788178	69791813	6.436943	1.046159	2.610971
ENSMUSG00000047284	Neurl4	11	+	69791898	69804646	18.939149	2.891758	7.217161
ENSMUSG00000023170	Gps2	11	+	69804714	69807417	76.298633	11.755410	29.338791
ENSMUSG00000078812	Eif5a	11	-	69807540	69812784	1811.495366	374.001264	933.420837
ENSMUSG00000018554	Ybx2	11	+	69826622	69832431	0.000000	0.000000	0.000000
ENSMUSG00000018566	Slc2a4	11	-	69833365	69839014	2.194582	0.337951	0.843447
ENSMUSG00000084251	Gm12310	11	+	69841624	69842115	0.000000	0.000000	0.000000
ENSMUSG00000018569	Cldn7	11	+	69855605	69858711	0.000000	0.000000	0.000000
ENSMUSG00000018565	Elp5	11	-	69859048	69873343	160.105277	35.473424	88.533479
ENSMUSG00002075075	Gm56228	11	+	69871518	69871640	41.690704	4.690429	11.706227
ENSMUSG00000018559	Ctdnep1	11	+	69871982	69881427	298.431722	55.258487	137.912430
ENSMUSG00000018567	Gabarap	11	+	69881969	69885777	1032.017380	178.204389	444.757027
ENSMUSG00000018572	Phf23	11	+	69886603	69890835	149.344951	32.541050	81.214951
ENSMUSG00000020888	Dvl2	11	+	69891421	69903127	70.905455	16.794987	41.916411
ENSMUSG00000018574	Acadvl	11	-	69901009	69906237	587.623586	84.430651	210.719418
ENSMUSG00000065534	Mir324	11	+	69902869	69902957	0.003348	0.000377	0.000940
ENSMUSG00000020886	Dlg4	11	+	69907768	69938348	20.659313	12.058061	30.094138
