Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000103646	Gm37706	1	-	176995664	176998428	0.000000	0.000000	0.000000
ENSMUSG00000102427	Gm37463	1	-	177057457	177058252	0.000000	0.000000	0.000000
ENSMUSG00000103633	Gm38328	1	+	177096918	177097234	0.000000	0.000000	0.000000
ENSMUSG00000097892	Gm26801	1	-	177255904	177270836	0.000000	0.000000	0.000000
ENSMUSG00000063659	Zbtb18	1	+	177269917	177278330	28.250831	5.962755	14.927077
ENSMUSG00000102432	Gm29856	1	+	177286532	177288770	0.000000	0.000000	0.000000
ENSMUSG00000103043	Gm37306	1	+	177294944	177303833	0.000000	0.000000	0.000000
ENSMUSG00000102885	Gm37280	1	-	177416587	177422088	0.000000	0.000000	0.000000
ENSMUSG00000103767	Gm37858	1	-	177463273	177464503	0.000000	0.000000	0.000000
ENSMUSG00000101746	2310043L19Rik	1	-	177469108	177470509	0.147661	0.012642	0.031647
ENSMUSG00000015962	1700016C15Rik	1	+	177557380	177580890	0.000000	0.000000	0.000000
ENSMUSG00000015961	Adss	1	-	177590528	177624077	211.554843	28.789306	72.070739
ENSMUSG00000089657	Gm16585	1	+	177614422	177615031	0.000000	0.000000	0.000000
ENSMUSG00000055067	Smyd3	1	-	178779525	179345606	2.728380	2.479874	6.208080
ENSMUSG00000096474	Gm5561	1	-	179347943	179348422	27.973891	2.309542	5.781675
ENSMUSG00000086350	B230369F24Rik	1	-	178105162	178146114	0.160167	0.048621	0.121716
ENSMUSG00000104126	Gm37486	1	+	178126961	178127365	47.292593	3.904506	9.774485
ENSMUSG00000026500	Cox20	1	+	178146695	178150258	125.602889	19.350993	48.443002
ENSMUSG00000039630	Hnrnpu	1	-	178148673	178165362	318.046431	43.094783	107.882868
ENSMUSG00000104279	Gm38300	1	+	178167166	178169035	0.321390	0.026534	0.066425
ENSMUSG00002075531	Gm54783	1	-	178190966	178191086	0.000000	0.000000	0.000000
ENSMUSG00000064954	Gm24919	1	+	178218384	178218489	0.000000	0.000000	0.000000
ENSMUSG00000026495	Efcab2	1	+	178233650	178312078	2.389011	0.659581	1.651185
ENSMUSG00000026494	Kif26b	1	+	178356690	178766765	0.667301	0.150364	0.376420
ENSMUSG00000064967	Gm24405	1	+	178464470	178464636	0.000000	0.000000	0.000000
ENSMUSG00000102922	Gm34176	1	+	178583373	178583846	0.000000	0.000000	0.000000
ENSMUSG00000089713	Gm16564	1	-	178726147	178745179	0.000000	0.000000	0.000000
ENSMUSG00000026492	Tfb2m	1	-	179355620	179373832	61.681944	6.139142	15.368642
ENSMUSG00000082395	Gm15480	1	+	179365982	179366500	0.000000	0.000000	0.000000
ENSMUSG00000038949	Cnst	1	+	179373935	179455043	14.641268	4.419525	11.063775
ENSMUSG00000038936	Sccpdh	1	+	179495775	179514754	100.636869	32.154877	80.496063
ENSMUSG00000104418	Gm37070	1	-	179752517	179752976	40.622317	3.353804	8.395865
ENSMUSG00000087236	Kif28	1	-	179522862	179572836	0.001560	0.000130	0.000325
ENSMUSG00000026491	Ahctf1	1	-	179572459	179631245	60.631136	9.236600	23.122772
ENSMUSG00000073486	Gm10518	1	+	179630941	179632241	0.775863	0.064056	0.160356
ENSMUSG00000010609	Psen2	1	-	180054569	180091003	3.626948	1.612986	4.037926
ENSMUSG00000102923	Gm31728	1	+	180083925	180103777	0.076684	0.008148	0.020397
ENSMUSG00000026490	Cdc42bpa	1	+	179788037	179993168	12.974850	7.093514	17.757802
ENSMUSG00000102194	Gm38169	1	+	179848627	179851165	0.000000	0.000000	0.000000
ENSMUSG00000103636	Gm38331	1	-	179973046	179975716	0.000000	0.000000	0.000000
ENSMUSG00000026489	Coq8a	1	-	179992803	180027167	8.573014	2.737842	6.853875
ENSMUSG00000104520	Gm37336	1	-	180029868	180039966	0.000000	0.000000	0.000000
ENSMUSG00000053963	Stum	1	-	180259952	180311069	0.000000	0.000000	0.000000
ENSMUSG00000104210	Gm37984	1	-	180300920	180304652	0.000000	0.000000	0.000000
ENSMUSG00000055676	Gm5069	1	-	180154535	180158115	2.211530	0.189547	0.474510
ENSMUSG00000038855	Itpkb	1	+	180158050	180252367	43.808600	6.071208	15.198576
ENSMUSG00000104388	Gm37033	1	+	180185214	180192563	0.000000	0.000000	0.000000
ENSMUSG00000103123	Gm37390	1	+	180200234	180201105	0.000000	0.000000	0.000000
ENSMUSG00000103772	Gm36933	1	+	180204009	180207079	0.000000	0.000000	0.000000
ENSMUSG00000038768	9130409I23Rik	1	+	180878802	180888232	0.000000	0.000000	0.000000
ENSMUSG00000104390	Gm17967	1	-	180880093	180880739	0.000000	0.000000	0.000000
ENSMUSG00000026496	Parp1	1	+	180396489	180428819	231.991886	47.682385	119.367406
ENSMUSG00000098926	Mir6904	1	+	180414766	180414832	2.071390	0.171015	0.428117
ENSMUSG00000058729	Lin9	1	+	180468715	180518259	41.546452	7.975641	19.966106
ENSMUSG00000026497	Mixl1	1	-	180520608	180524599	0.000000	0.000000	0.000000
ENSMUSG00000104202	Gm8101	1	+	180549179	180549656	1.235992	0.102044	0.255456
ENSMUSG00000026499	Acbd3	1	+	180553608	180581769	135.558671	21.861259	54.727166
ENSMUSG00000103649	Gm37768	1	-	180570775	180583401	0.000000	0.000000	0.000000
ENSMUSG00000103156	Gm38293	1	-	180591062	180596221	2.020018	0.166774	0.417500
ENSMUSG00000060743	H3f3a	1	-	180628397	180641508	987.281670	151.651354	379.641845
ENSMUSG00000073485	H3f3aos	1	+	180641341	180644424	1.083608	0.228039	0.570871
ENSMUSG00000084558	Gm24836	1	+	180660334	180660441	0.000000	0.000000	0.000000
ENSMUSG00000038806	Sde2	1	+	180678692	180695678	253.255460	22.617167	56.619494
ENSMUSG00000103979	Gm20305	1	-	180681847	180682023	34.011299	2.807994	7.029493
ENSMUSG00000104251	Gm18036	1	+	180702443	180702891	0.000000	0.000000	0.000000
ENSMUSG00000121043	Gm57186	1	-	180719664	180722008	0.000000	0.000000	0.000000
ENSMUSG00000066652	Lefty2	1	+	180720673	180726668	0.000000	0.000000	0.000000
ENSMUSG00000026520	Pycr2	1	+	180731858	180735653	259.805784	39.734872	99.471715
ENSMUSG00000038793	Lefty1	1	+	180762587	180765965	0.000000	0.000000	0.000000
ENSMUSG00000026519	Tmem63a	1	+	180769909	180802677	71.790983	14.928255	37.371180
ENSMUSG00000085563	2210411M09Rik	1	-	180779629	180785714	0.000000	0.000000	0.000000
ENSMUSG00000103930	Gm36961	1	-	180803723	180803854	20.163030	1.664672	4.167317
ENSMUSG00000038776	Ephx1	1	-	180803775	180848469	449.721261	82.012540	205.309027
ENSMUSG00000103516	Gm37431	1	-	180850228	180850338	0.000000	0.000000	0.000000
ENSMUSG00000026516	Nvl	1	-	180914703	180971769	34.966526	4.229983	10.589279
ENSMUSG00000103178	Fgfr3-ps	1	+	180918694	180919830	0.000000	0.000000	0.000000
ENSMUSG00000062169	Cnih4	1	+	180972258	180996559	126.742822	27.335116	68.430341
ENSMUSG00000038733	Wdr26	1	-	181000793	181039566	184.403756	20.089956	50.292911
ENSMUSG00000120002	Gm57146	1	+	181039576	181062292	0.159689	0.055079	0.137885
ENSMUSG00000054135	A430110L20Rik	1	+	181053551	181056063	0.222443	0.018800	0.047065
ENSMUSG00000121026	Gm57166	1	-	181060984	181062058	0.000000	0.000000	0.000000
ENSMUSG00000081214	Rpl35a-ps2	1	-	181069553	181069885	254.306471	20.995702	52.560343
ENSMUSG00000120933	Gm57185	1	-	181081802	181085239	0.000000	0.000000	0.000000
ENSMUSG00000103260	Gm8146	1	+	181109611	181111457	1.544414	0.127508	0.319201
ENSMUSG00000026514	Cnih3	1	+	181180193	181288206	0.058473	0.004978	0.012461
ENSMUSG00000102276	2900069G24Rik	1	+	181208743	181210053	0.000000	0.000000	0.000000
ENSMUSG00000089888	Gm16547	1	-	181228029	181228321	0.000000	0.000000	0.000000
ENSMUSG00000089927	Gm16539	1	-	181259288	181259965	0.000000	0.000000	0.000000
ENSMUSG00000047369	Dnah14	1	+	181404124	181643339	0.000000	0.000000	0.000000
ENSMUSG00000103100	Gm37664	1	-	181513995	181517807	0.001180	0.000097	0.000244
ENSMUSG00000064970	Gm23690	1	-	181641172	181641265	0.000000	0.000000	0.000000
ENSMUSG00000004880	Lbr	1	-	181642900	181670611	223.603865	25.865033	64.750156
ENSMUSG00002075457	Gm55354	1	-	181668018	181668133	0.311025	0.025678	0.064283
ENSMUSG00000022995	Enah	1	-	181723949	181847555	40.239630	11.476982	28.731315
ENSMUSG00000103722	2700078F05Rik	1	-	181777697	181780940	0.000000	0.000000	0.000000
ENSMUSG00000103317	Gm38359	1	-	181795264	181797488	0.000000	0.000000	0.000000
ENSMUSG00000102950	Gm37018	1	-	181813901	181817769	0.000000	0.000000	0.000000
ENSMUSG00000102760	Gm37258	1	-	181833625	181835251	0.000000	0.000000	0.000000
ENSMUSG00000026511	Srp9	1	+	181952302	181959972	85.067465	28.746656	71.963971
ENSMUSG00000103018	Gm17968	1	-	181954971	181955754	0.000000	0.000000	0.000000
ENSMUSG00000091013	Vmn1r1	1	-	181982269	181992051	0.001460	0.000493	0.001234
ENSMUSG00000121042	Gm33887	1	+	182082891	182093596	2.111681	0.174342	0.436445
ENSMUSG00000038633	Degs1	1	-	182103337	182110369	240.190805	25.397628	63.580062
ENSMUSG00000100147	1700047M11Rik	1	+	182115506	182130890	0.000000	0.000000	0.000000
ENSMUSG00000047539	Fbxo28	1	-	182140667	182169194	89.449040	8.339817	20.877780
ENSMUSG00000026510	Trp53bp2	1	+	182236737	182289997	60.311453	5.051574	12.646038
ENSMUSG00000026509	Capn2	1	-	182294825	182345173	203.601720	33.171754	83.041697
ENSMUSG00000102234	Gm37885	1	+	182311744	182320038	0.000000	0.000000	0.000000
ENSMUSG00000104415	Gm37069	1	+	182321721	182325862	0.000000	0.000000	0.000000
ENSMUSG00000038576	Susd4	1	+	182591425	182724156	6.789528	0.835697	2.092071
ENSMUSG00000102291	Gm37542	1	+	182735275	182738106	0.098517	0.008134	0.020362
ENSMUSG00000030768	Disp1	1	-	182867830	183003086	41.203781	3.801222	9.515924
ENSMUSG00000102478	BC085271	1	-	182986635	182988121	10.716136	0.950741	2.380070
ENSMUSG00000053461	Hhipl2	1	+	183199147	183217717	0.000000	0.000000	0.000000
ENSMUSG00000104022	A430073I11Rik	1	+	183201586	183203121	0.000000	0.000000	0.000000
ENSMUSG00000039384	Dusp10	1	+	183745499	183807833	60.280075	9.556630	23.923932
ENSMUSG00000044854	1700056E22Rik	1	-	183765227	183766498	20.198113	1.685046	4.218320
ENSMUSG00000101574	1700112H15Rik	1	-	184260038	184289888	0.667095	0.055076	0.137876
ENSMUSG00000089057	Gm23349	1	-	184312306	184312403	0.000000	0.000000	0.000000
ENSMUSG00000103308	Gm37800	1	-	184342477	184361670	2.888740	2.128402	5.328211
ENSMUSG00000102606	Rpl21-ps1	1	+	184349445	184349924	8.472917	0.699529	1.751192
ENSMUSG00000103314	Gm38358	1	+	184427231	184427658	10.969626	0.905659	2.267214
ENSMUSG00000039377	Hlx	1	-	184459337	184464816	51.927129	4.341250	10.867824
ENSMUSG00000026621	Mtarc1	1	-	184518964	184543510	1.371772	0.124752	0.312302
ENSMUSG00000073481	Mtarc2	1	-	184545265	184578648	146.821062	49.389095	123.639959
ENSMUSG00000088559	Mir1981	1	-	184554604	184554685	0.780488	0.064438	0.161312
ENSMUSG00002076207	Gm55575	1	-	184590335	184590609	0.000000	0.000000	0.000000
ENSMUSG00000039349	C130074G19Rik	1	-	184604123	184615415	0.000000	0.000000	0.000000
ENSMUSG00000046836	Brox	1	-	183057916	183078813	140.682554	20.040854	50.169989
ENSMUSG00000042901	Aida	1	+	183078134	183106331	160.705328	19.779303	49.515225
ENSMUSG00000056050	Mia3	1	-	183107682	183150894	188.154464	19.063090	47.722268
ENSMUSG00000121189	Gm34102	1	+	183127017	183144103	0.385162	0.031799	0.079606
ENSMUSG00000103415	Gm37339	1	+	183152417	183152808	0.000000	0.000000	0.000000
ENSMUSG00000072258	Taf1a	1	+	183170325	183191020	15.026300	1.240581	3.105652
ENSMUSG00000026620	Mark1	1	-	184628986	184731767	50.437518	4.297335	10.757888
ENSMUSG00000102784	Gm38251	1	+	184655333	184674697	0.000000	0.000000	0.000000
ENSMUSG00000102546	Gm9722	1	-	185610281	185611082	3.715814	0.306780	0.767989
ENSMUSG00000039246	Lyplal1	1	-	185819928	185849507	109.434522	9.550200	23.907835
ENSMUSG00000103056	Gm38268	1	-	185844378	185844570	0.787595	0.065024	0.162781
ENSMUSG00000103690	A730004F24Rik	1	-	186244035	186290878	0.000000	0.000000	0.000000
ENSMUSG00000119954	Gm35546	1	+	186319522	186393410	6.170199	1.072282	2.684335
ENSMUSG00000039239	Tgfb2	1	-	186354989	186438186	22.019041	10.276028	25.724861
ENSMUSG00000089045	Gm26169	1	+	186408939	186409073	0.000000	0.000000	0.000000
ENSMUSG00000100393	Gm29491	1	+	186437892	186439230	4.094016	0.338005	0.846156
ENSMUSG00000001305	Rrp15	1	-	186453175	186481555	75.004168	15.031439	37.629490
ENSMUSG00000097784	A430105J06Rik	1	+	186481593	186485118	1.280784	0.105742	0.264714
ENSMUSG00000103503	1700023G09Rik	1	+	186659130	186662309	0.000000	0.000000	0.000000
ENSMUSG00000097935	Gm3809	1	+	186692705	186693710	3.563110	0.294173	0.736428
ENSMUSG00000026611	Spata17	1	-	186776845	186947662	0.057463	0.033567	0.084031
ENSMUSG00000089831	Gm15508	1	-	186805208	186805532	0.000000	0.000000	0.000000
ENSMUSG00000106839	Gm43497	1	-	186813766	186816081	0.000000	0.000000	0.000000
ENSMUSG00000107163	Gm43496	1	-	186820357	186823357	0.000000	0.000000	0.000000
ENSMUSG00000089947	Gm15509	1	-	186853066	186856562	0.000000	0.000000	0.000000
ENSMUSG00000089730	1700007P06Rik	1	+	186857335	186860049	0.000000	0.000000	0.000000
ENSMUSG00000039210	Gpatch2	1	+	186947705	187083901	7.710937	3.487129	8.729629
ENSMUSG00000104394	Gm37254	1	+	186968654	186972554	4.573186	0.377565	0.945191
ENSMUSG00000104245	Gm38155	1	-	187077167	187109666	0.000000	0.000000	0.000000
ENSMUSG00000039318	Rab3gap2	1	+	184936314	185018956	56.850375	8.095957	20.267303
ENSMUSG00002075146	Snora36b	1	+	184975104	184975235	0.887309	0.073257	0.183390
ENSMUSG00000105770	Mir664	1	+	184975172	184975240	0.128627	0.010620	0.026585
ENSMUSG00000103613	Gm34882	1	-	184975910	184980086	0.000000	0.000000	0.000000
ENSMUSG00000026618	Iars2	1	-	185016923	185061593	65.030305	12.359413	30.940380
ENSMUSG00000104368	2010103J01Rik	1	+	185044384	185046000	0.000000	0.000000	0.000000
ENSMUSG00000065581	Mir194-1	1	+	185045516	185045582	0.000000	0.000000	0.000000
ENSMUSG00000065562	Mir215	1	+	185045778	185045889	0.000000	0.000000	0.000000
ENSMUSG00000102526	Gm37785	1	+	185061648	185064055	0.005814	0.000480	0.001202
ENSMUSG00000026617	Bpnt1	1	+	185064346	185089974	112.215303	10.432420	26.116371
ENSMUSG00000097261	4930532G15Rik	1	-	185091658	185095062	0.000000	0.000000	0.000000
ENSMUSG00000026615	Eprs	1	+	185095241	185160557	117.510006	35.753591	89.505030
ENSMUSG00000026610	Esrrg	1	+	187340988	187947082	0.028041	0.112524	0.281690
ENSMUSG00000103961	Gm55759	1	-	187349049	187384021	0.000000	0.000000	0.000000
ENSMUSG00000103401	Gm37929	1	-	187395066	187395558	0.000000	0.000000	0.000000
ENSMUSG00000118492	Gm52967	1	+	187445002	187445232	0.000000	0.000000	0.000000
ENSMUSG00000103577	9330162B11Rik	1	-	187738773	187741187	0.000000	0.000000	0.000000
ENSMUSG00000103732	Gm38315	1	+	187892904	187895340	0.000000	0.000000	0.000000
ENSMUSG00000026608	Kctd3	1	-	188703292	188740038	65.241257	12.081099	30.243652
ENSMUSG00000026609	Ush2a	1	+	187994220	188697238	0.087981	0.008017	0.020069
ENSMUSG00000077235	Gm25095	1	-	188355120	188355250	0.000000	0.000000	0.000000
ENSMUSG00000084550	Gm25269	1	+	188492673	188492776	0.000000	0.000000	0.000000
ENSMUSG00000037624	Kcnk2	1	-	188940127	189134470	0.857312	2.779618	6.958457
ENSMUSG00000103669	2900042K21Rik	1	-	188942558	188943210	1.459418	0.120490	0.301634
ENSMUSG00000102824	Pdcd5-ps	1	-	189009640	189010020	13.706037	1.131579	2.832779
ENSMUSG00000104507	A430027H14Rik	1	+	189075628	189077094	0.000000	0.000000	0.000000
ENSMUSG00002075718	Gm55800	1	+	189125547	189125667	0.000000	0.000000	0.000000
ENSMUSG00000026605	Cenpf	1	-	189372803	189420283	55.652077	6.454062	16.157008
ENSMUSG00000103374	Gm37239	1	+	189417525	189417665	0.000000	0.000000	0.000000
ENSMUSG00000026604	Ptpn14	1	+	189460465	189608892	89.864524	9.881944	24.738318
ENSMUSG00000102248	Gm30280	1	+	189559427	189559688	0.000000	0.000000	0.000000
ENSMUSG00000097925	Gm26574	1	-	189565338	189568817	0.000000	0.000000	0.000000
ENSMUSG00000104435	Gm37422	1	+	189612132	189616849	0.442319	0.036518	0.091419
ENSMUSG00000026603	Smyd2	1	-	189612689	189654560	293.311342	39.204039	98.142834
ENSMUSG00000103467	Gm38245	1	-	189645536	189648156	0.294163	0.024286	0.060798
ENSMUSG00000089872	Rps6kc1	1	-	190432399	190643967	2.495611	5.126933	12.834692
ENSMUSG00000026634	Angel2	1	+	190657309	190679159	30.084638	7.567519	18.944420
ENSMUSG00000037568	Vash2	1	-	190679843	190711493	27.499524	5.514595	13.805158
ENSMUSG00000066595	Flvcr1	1	-	190738044	190758355	20.152172	2.711176	6.787120
ENSMUSG00000097845	A230020J21Rik	1	+	190757547	190761978	1.056792	0.093843	0.234926
ENSMUSG00000026632	Tatdn3	1	-	190778023	190795129	19.773574	5.048094	12.637327
ENSMUSG00000062510	Nsl1	1	+	190795209	190818671	73.663681	6.746194	16.888326
ENSMUSG00000103576	Gm38188	1	-	190810022	190810877	0.000000	0.000000	0.000000
ENSMUSG00000026630	Batf3	1	+	190830044	190841142	15.646451	3.746915	9.379973
ENSMUSG00000026628	Atf3	1	-	190902493	190950236	93.517180	8.392278	21.009109
ENSMUSG00002076612	Gm55866	1	+	190929103	190929210	0.000000	0.000000	0.000000
ENSMUSG00000073478	D730003I15Rik	1	+	190956601	190958337	17.151411	2.416722	6.049988
ENSMUSG00000103685	Gm37074	1	+	190981621	190983463	0.357027	0.029476	0.073791
ENSMUSG00000103174	Gm37168	1	+	190999301	191025888	0.093478	0.010275	0.025723
ENSMUSG00000037499	Nenf	1	-	191038986	191050391	854.807951	70.573482	176.672652
ENSMUSG00000026627	Pacc1	1	+	191058109	191083111	123.945455	10.233015	25.617184
ENSMUSG00000026626	Ppp2r5a	1	-	191084172	191135469	40.073263	10.340760	25.886912
ENSMUSG00000103433	Gm2272	1	+	191139863	191140444	0.402062	0.033194	0.083099
ENSMUSG00000103114	Gm32200	1	-	191168537	191197245	0.000000	0.000000	0.000000
ENSMUSG00000102246	9430037O13Rik	1	-	191267997	191269004	5.001984	0.412967	1.033816
ENSMUSG00000037474	Dtl	1	-	191269468	191307656	60.186118	16.217012	40.597438
ENSMUSG00000037461	Ints7	1	+	191307748	191355800	81.401493	10.469960	26.210350
ENSMUSG00000102970	Gm37349	1	+	191329759	191330382	0.000000	0.000000	0.000000
ENSMUSG00000026623	Lpgat1	1	+	191449946	191516367	119.182461	11.762053	29.444957
ENSMUSG00000119660	Gm22446	1	-	191494312	191494415	0.000000	0.000000	0.000000
ENSMUSG00000064845	Gm26203	1	-	191504833	191504946	0.000000	0.000000	0.000000
ENSMUSG00000102840	Gm38037	1	-	191552482	191554105	5.749909	0.474716	1.188398
ENSMUSG00000026622	Nek2	1	+	191553556	191565162	207.236303	24.174779	60.518799
ENSMUSG00000055833	1700034H15Rik	1	-	191618242	191639639	0.076997	0.016649	0.041678
ENSMUSG00000037434	Slc30a1	1	+	191638879	191645359	18.847065	1.557641	3.899377
ENSMUSG00000049353	Rd3	1	+	191709331	191720244	0.000000	0.000000	0.000000
ENSMUSG00000097416	Gm26670	1	-	191718793	191722119	0.461076	0.200633	0.502261
ENSMUSG00000102915	Gm32460	1	+	191724822	191725053	20.706897	1.709574	4.279724
ENSMUSG00000026637	Traf5	1	-	191729166	191776868	21.730449	3.746723	9.379493
ENSMUSG00000093003	Mir3473c	1	-	191730515	191730595	0.000000	0.000000	0.000000
ENSMUSG00000103653	Gstp-ps	1	-	191758120	191758750	54.139758	4.469812	11.189665
ENSMUSG00000097089	Gm26879	1	+	191776655	191783928	0.166983	0.013786	0.034512
ENSMUSG00000037395	Rcor3	1	-	191782846	191822359	11.672335	4.056971	10.156164
ENSMUSG00000102755	Gm37055	1	+	191820989	191821121	0.000000	0.000000	0.000000
ENSMUSG00000097316	Gm10516	1	+	191821196	191835323	0.446547	0.136853	0.342595
ENSMUSG00000016262	Sertad4	1	-	192526796	192538064	27.283039	3.124102	7.820832
ENSMUSG00000089812	Gm15867	1	+	192537231	192539259	16.539799	1.365536	3.418464
ENSMUSG00000102162	Gm2367	1	+	192570879	192571350	8.900424	0.734825	1.839549
ENSMUSG00000058248	Kcnh1	1	+	191873082	192192467	0.000000	0.000000	0.000000
ENSMUSG00000037375	Hhat	1	-	192179019	192453531	1.121682	2.759187	6.907309
ENSMUSG00000119403	Gm22265	1	+	192427879	192427994	0.000000	0.000000	0.000000
ENSMUSG00000016181	Utp25	1	-	192773412	192812580	7.561596	1.519569	3.804068
ENSMUSG00000026638	Irf6	1	+	192835419	192854331	0.132975	0.018869	0.047236
ENSMUSG00000079144	A130010J15Rik	1	+	192850354	192860140	31.894886	4.992416	12.497943
ENSMUSG00000121181	Gm57171	1	-	192855592	192855729	0.000000	0.000000	0.000000
ENSMUSG00000037318	Traf3ip3	1	-	192857761	192884011	0.160250	0.054205	0.135696
ENSMUSG00000090080	Gm15872	1	+	192869582	192874687	0.000000	0.000000	0.000000
ENSMUSG00000016179	Camk1g	1	-	193028654	193052606	0.363900	0.033573	0.084045
ENSMUSG00000103895	Gm37942	1	+	193049148	193049775	0.000000	0.000000	0.000000
ENSMUSG00000089683	4930570N18Rik	1	+	192885346	192908516	0.000000	0.000000	0.000000
ENSMUSG00000026639	Lamb3	1	+	192890007	193026186	4.179146	2.650611	6.635503
ENSMUSG00000016194	Hsd11b1	1	-	192903942	192946383	0.358209	0.626653	1.568755
ENSMUSG00000103089	Gm38118	1	-	192941924	192944145	0.000000	0.000000	0.000000
ENSMUSG00000009633	G0s2	1	-	192954469	192955525	0.000000	0.000000	0.000000
ENSMUSG00000104348	Gm37691	1	+	192963579	192966151	0.289545	0.023905	0.059843
ENSMUSG00000103736	Gm37650	1	-	192972074	192973197	0.000000	0.000000	0.000000
ENSMUSG00000121086	Gm6403	1	-	194300525	194303207	0.008355	0.000690	0.001727
ENSMUSG00000026640	Plxna2	1	+	194300526	194499177	1.958227	0.260477	0.652074
ENSMUSG00000102523	Gm37783	1	+	194332627	194334482	0.101293	0.008363	0.020935
ENSMUSG00000102621	Gm37674	1	+	194351981	194353814	0.000000	0.000000	0.000000
ENSMUSG00000102841	Gm38036	1	+	194359310	194362873	0.000000	0.000000	0.000000
ENSMUSG00000103776	2900035J10Rik	1	+	194415015	194415546	0.000000	0.000000	0.000000
ENSMUSG00000016494	Cd34	1	+	194621127	194643587	0.120713	0.028251	0.070723
ENSMUSG00000097325	Gm16897	1	-	194638067	194659268	0.000000	0.000000	0.000000
ENSMUSG00000096929	A330023F24Rik	1	+	194658654	194720212	0.010927	0.002116	0.005298
ENSMUSG00000104206	Gm32250	1	-	194671370	194677653	0.000000	0.000000	0.000000
ENSMUSG00000104525	Gm37334	1	+	194675566	194678503	0.000000	0.000000	0.000000
ENSMUSG00000103867	9630010A21Rik	1	+	194696054	194698756	0.000000	0.000000	0.000000
ENSMUSG00000104077	Gm37027	1	-	194699941	194700593	0.000000	0.000000	0.000000
ENSMUSG00000016493	Cd46	1	-	194719134	194774557	0.256529	0.025608	0.064108
ENSMUSG00000065412	Mir29b-2	1	+	194719348	194719428	0.000000	0.000000	0.000000
ENSMUSG00000065548	Mir29c	1	+	194719855	194719942	0.000000	0.000000	0.000000
ENSMUSG00000104010	Gm37366	1	+	194724691	194726987	0.000000	0.000000	0.000000
ENSMUSG00000103443	Gm37132	1	-	194761407	194763644	0.000000	0.000000	0.000000
ENSMUSG00000016481	Cr1l	1	-	194779690	194813894	16.092907	7.785339	19.489707
ENSMUSG00000026616	Cr2	1	-	194819119	194859024	0.015071	0.003642	0.009116
ENSMUSG00000111242	Gm8155	10	-	3089447	3091058	0.136476	0.011268	0.028207
ENSMUSG00000091618	H60c	10	-	3206208	3217771	0.096912	0.008001	0.020030
ENSMUSG00000040624	Plekhg1	10	+	3690364	3917303	0.160680	0.207188	0.518671
ENSMUSG00000082123	Gm16149	10	-	3819299	3819607	0.000000	0.000000	0.000000
ENSMUSG00002075426	Gm55556	10	-	3884769	3884877	0.000000	0.000000	0.000000
ENSMUSG00000082605	Gm16148	10	-	3896199	3897091	0.000000	0.000000	0.000000
ENSMUSG00000040675	Mthfd1l	10	+	3923118	4117081	195.762910	19.787779	49.536444
ENSMUSG00000082247	Gm16074	10	+	3942371	3942814	1.162162	0.095949	0.240197
ENSMUSG00000065792	Gm25515	10	+	4054313	4054469	0.000000	0.000000	0.000000
ENSMUSG00000038587	Akap12	10	+	4216380	4309470	31.307001	10.572751	26.467676
ENSMUSG00000075327	Zbtb2	10	-	4317075	4338108	7.518782	1.397032	3.497309
ENSMUSG00000095123	Gm21781	10	+	4341587	4346424	2.633113	0.217391	0.544215
ENSMUSG00000019763	Rmnd1	10	-	4351915	4382388	15.070128	3.373317	8.444713
ENSMUSG00000085687	Gm16153	10	+	4359033	4373369	0.000000	0.000000	0.000000
ENSMUSG00000061759	Armt1	10	+	4382467	4405141	28.201027	7.147436	17.892791
ENSMUSG00000019767	Ccdc170	10	+	4432502	4512231	1.246594	0.221016	0.553288
ENSMUSG00000065371	Gm22739	10	+	4434234	4434393	0.000000	0.000000	0.000000
ENSMUSG00000019768	Esr1	10	+	4561593	4955614	3.169938	1.534018	3.840239
ENSMUSG00000110983	Gm47679	10	+	5685819	5686938	0.000000	0.000000	0.000000
ENSMUSG00000019773	Fbxo5	10	-	5749160	5755600	140.589366	12.096447	30.282075
ENSMUSG00000019774	Mtrf1l	10	-	5761887	5773910	13.692395	1.584280	3.966064
ENSMUSG00000096054	Syne1	10	-	4970917	5501482	4.872568	0.639386	1.600629
ENSMUSG00000093189	Gm25694	10	-	4986175	4986456	0.000000	0.000000	0.000000
ENSMUSG00000096553	Gm10097	10	+	5019192	5021975	0.000000	0.000000	0.000000
ENSMUSG00000111890	Gm48836	10	-	5041006	5041286	0.000000	0.000000	0.000000
ENSMUSG00000119411	Gm23573	10	+	5307173	5307279	0.000000	0.000000	0.000000
ENSMUSG00000019775	Rgs17	10	-	5775663	5872400	4.985237	0.421281	1.054629
ENSMUSG00000111902	Gm4921	10	-	6475883	6476874	1.739919	0.143649	0.359608
ENSMUSG00000000766	Oprm1	10	+	6708506	6988198	0.000000	0.000000	0.000000
ENSMUSG00000064065	Ipcef1	10	-	6835796	7002478	0.015036	0.006287	0.015738
ENSMUSG00000081926	Gm15536	10	+	6988661	6988774	71.353738	5.891009	14.747469
ENSMUSG00000112057	Gm21321	10	-	7334111	7340783	9.352018	0.772108	1.932885
ENSMUSG00000015202	Cnksr3	10	-	7069063	7162237	46.036227	4.237138	10.607192
ENSMUSG00000119990	Gm53610	10	+	7162265	7165108	3.984456	1.150998	2.881392
