Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000021662	Arhgef28	13	-	98035977	98342947	9.297080	1.222458	3.051106
ENSMUSG00000041747	Utp15	13	-	98383353	98399549	56.471951	6.768683	16.893807
ENSMUSG00000021661	Ankra2	13	+	98399582	98411262	35.386029	6.381553	15.927577
ENSMUSG00000091387	Gcnt4	13	+	97061197	97087414	52.444466	4.289058	10.704965
ENSMUSG00000114154	Gm48597	13	-	97086880	97087422	0.000000	0.000000	0.000000
ENSMUSG00000113934	Gm48609	13	-	97151393	97151807	1.397590	0.114299	0.285276
ENSMUSG00000052075	1700029F12Rik	13	-	97158372	97170870	0.000000	0.000000	0.000000
ENSMUSG00000041817	Fam169a	13	+	97203794	97267521	0.219524	0.078191	0.195155
ENSMUSG00000057762	Gm6169	13	-	97234716	97235745	48.395479	3.957920	9.878486
ENSMUSG00000060739	Nsa2	13	-	97265932	97274445	593.643999	76.943700	192.042080
ENSMUSG00000021666	Gfm2	13	+	97274445	97317703	17.725484	5.949058	14.848123
ENSMUSG00000021665	Hexb	13	-	97312839	97334865	461.774556	37.892445	94.574917
ENSMUSG00000114583	Gm48881	13	-	97338755	97339483	0.000000	0.000000	0.000000
ENSMUSG00000041773	Enc1	13	+	97377613	97389542	63.691682	5.208887	13.000747
ENSMUSG00000078302	Foxd1	13	+	98490750	98495813	32.472848	2.655722	6.628358
ENSMUSG00000098113	Gm2445	13	-	98538603	98539591	10.236222	0.837147	2.089418
ENSMUSG00000099446	2310005E17Rik	13	-	98560617	98571573	0.360586	0.029490	0.073603
ENSMUSG00000092116	Gm10320	13	-	98626041	98626350	45.004839	3.680624	9.186388
ENSMUSG00000120268	Gm41032	13	-	98666604	98672439	3.335083	0.272753	0.680757
ENSMUSG00000114521	Gm48050	13	-	98744919	98754170	0.000000	0.000000	0.000000
ENSMUSG00000114733	Gm4815	13	+	98750009	98751002	5.705231	0.466590	1.164552
ENSMUSG00000052485	Tmem171	13	-	98822743	98831342	40.577701	4.524789	11.293322
ENSMUSG00000114689	Gm9465	13	-	98849582	98853018	0.631579	0.051652	0.128918
ENSMUSG00000041685	Fcho2	13	-	98859911	98951957	31.809287	8.118259	20.262183
ENSMUSG00000114612	Gm47550	13	+	98869494	98871198	0.132551	0.010840	0.027056
ENSMUSG00000114598	D130062J10Rik	13	-	98935119	98937918	0.000000	0.000000	0.000000
ENSMUSG00000114458	Gm47551	13	+	98937680	98940244	8.569196	0.700813	1.749144
ENSMUSG00000096330	Gm21976	13	+	98416395	98443662	0.000000	0.000000	0.000000
ENSMUSG00000021660	Btf3	13	-	98446404	98453514	3247.282156	509.016827	1270.443847
ENSMUSG00000048603	Gm9828	13	+	98452930	98463737	1.535259	0.515190	1.285850
ENSMUSG00000050919	Zfp366	13	+	99321331	99387164	0.000000	0.000000	0.000000
ENSMUSG00000009470	Tnpo1	13	-	98975527	99062892	214.429187	23.885308	59.614813
ENSMUSG00000062461	Rpl27a-ps4	13	+	99040732	99041178	97.662533	7.987120	19.934877
ENSMUSG00000114569	Gm35215	13	-	99073271	99082424	0.000000	0.000000	0.000000
ENSMUSG00000114873	Gm47052	13	+	99109886	99110250	0.000000	0.000000	0.000000
ENSMUSG00000045022	H2bl1	13	-	99120593	99121073	0.000000	0.000000	0.000000
ENSMUSG00000114203	Gm35279	13	+	99130659	99133926	0.888542	0.072667	0.181369
ENSMUSG00000114414	A930014D07Rik	13	+	99143607	99158203	0.000000	0.000000	0.000000
ENSMUSG00000114283	Gm47057	13	-	99170817	99171356	0.000000	0.000000	0.000000
ENSMUSG00002075116	Gm54522	13	-	99176906	99177158	0.000000	0.000000	0.000000
ENSMUSG00000100410	2310020H05Rik	13	-	99213033	99224482	0.000000	0.000000	0.000000
ENSMUSG00000097848	Gm807	13	+	99237162	99244289	0.000000	0.000000	0.000000
ENSMUSG00000021650	Ptcd2	13	-	99456155	99481213	147.196303	12.038133	30.045711
ENSMUSG00000041632	Mrps27	13	+	99481294	99552070	72.057936	15.782322	39.390748
ENSMUSG00000097828	6430562O15Rik	13	-	99533432	99549384	0.210804	0.033492	0.083591
ENSMUSG00000052727	Map1b	13	-	99557954	99653048	10.608016	5.884413	14.686776
ENSMUSG00000114282	5330431K02Rik	13	-	99638985	99640947	0.000000	0.000000	0.000000
ENSMUSG00000097027	Gm26559	13	+	99653137	99658268	10.641072	0.870257	2.172056
ENSMUSG00000114578	Gm47158	13	+	99697950	99698427	0.000000	0.000000	0.000000
ENSMUSG00000103545	1700012J22Rik	13	+	99778482	99779311	0.000000	0.000000	0.000000
ENSMUSG00000078945	Naip2	13	-	100280571	100338600	3.241436	0.266358	0.664797
ENSMUSG00000113292	Gm18413	13	-	100290359	100291013	0.192366	0.015732	0.039266
ENSMUSG00000071203	Naip5	13	-	100348247	100382831	0.861741	0.070476	0.175899
ENSMUSG00000120924	Gm56585	13	-	100382943	100383846	0.076327	0.006242	0.015580
ENSMUSG00000078942	Naip6	13	-	100417629	100454182	0.158928	0.012998	0.032440
ENSMUSG00000082956	Naip3	13	-	100476652	100515468	0.113712	0.009300	0.023211
ENSMUSG00000021640	Naip1	13	-	100544272	100589377	0.000000	0.000000	0.000000
ENSMUSG00000051723	Rpl31-ps13	13	+	100552073	100552450	5.148939	0.421095	1.051001
ENSMUSG00000120811	Gm56580	13	-	99988829	99989764	0.000000	0.000000	0.000000
ENSMUSG00000021647	Cartpt	13	-	100034997	100037599	0.000000	0.000000	0.000000
ENSMUSG00000021646	Mccc2	13	-	100085038	100152147	94.392458	10.330355	25.783304
ENSMUSG00000049658	Bdp1	13	-	100154502	100240578	20.707543	1.930648	4.818663
ENSMUSG00000097022	BC001981	13	-	100243303	100244847	0.297714	0.035328	0.088174
ENSMUSG00000021643	Serf1	13	+	100244520	100251079	135.026208	33.176933	82.805574
ENSMUSG00000021645	Smn1	13	+	100261360	100274198	90.215927	16.726091	41.746281
ENSMUSG00000021639	Gtf2h2	13	-	100596726	100629087	43.649575	10.494028	26.191811
ENSMUSG00000113596	Gm48452	13	+	100604440	100604695	0.000000	0.000000	0.000000
ENSMUSG00000096722	Hmgb1-ps9	13	-	101175110	101175754	4.851795	0.396794	0.990348
ENSMUSG00000114590	5930438M14Rik	13	+	101368635	101384059	0.275113	0.022500	0.056156
ENSMUSG00000100733	4932411K12Rik	13	+	101390802	101600668	0.000000	0.000000	0.000000
ENSMUSG00000114295	Gm2534	13	+	101485260	101485689	2.125581	0.173836	0.433874
ENSMUSG00000103437	Gm36994	13	-	101579268	101579759	0.000000	0.000000	0.000000
ENSMUSG00000041417	Pik3r1	13	-	101817071	101904725	71.283977	14.032130	35.022484
ENSMUSG00000104214	Gm36638	13	-	101886228	101888396	1.027205	0.084008	0.209673
ENSMUSG00000102635	Gm54655	13	-	101889314	101889713	1.960000	0.160294	0.400075
ENSMUSG00000021638	Ocln	13	-	100633015	100689226	0.827333	0.070500	0.175960
ENSMUSG00000114360	Gm48596	13	+	100693934	100697147	0.000000	0.000000	0.000000
ENSMUSG00000114332	Gm8847	13	-	100695910	100696540	0.000000	0.000000	0.000000
ENSMUSG00000021636	Marveld2	13	-	100732465	100753479	0.000000	0.000000	0.000000
ENSMUSG00000065678	Gm24261	13	+	100740867	100740970	0.000000	0.000000	0.000000
ENSMUSG00000021635	Rad17	13	-	100753672	100787559	35.106432	8.334215	20.801182
ENSMUSG00000078941	Ak6	13	+	100787487	100802867	266.009345	94.015679	234.651655
ENSMUSG00000052293	Taf9	13	+	100788087	100792568	32.455509	5.219125	13.026298
ENSMUSG00000048924	Ccdc125	13	+	100806225	100833748	0.274122	0.030020	0.074926
ENSMUSG00000069089	Cdk7	13	-	100839139	100867447	65.381467	13.862120	34.598160
ENSMUSG00000061474	Mrps36	13	-	100872463	100881167	241.583846	41.419388	103.377735
ENSMUSG00000045273	Cenph	13	-	100896182	100912407	231.765907	27.088970	67.610762
ENSMUSG00000085340	Gm16335	13	+	100906972	100907280	24.272319	1.985059	4.954466
ENSMUSG00000041431	Ccnb1	13	-	100915158	100923078	564.056121	80.319262	200.467070
ENSMUSG00000021629	Slc30a5	13	-	100939156	100969935	105.187216	19.762036	49.323629
ENSMUSG00000100596	Gm29502	13	+	100983941	101114423	0.061282	0.005012	0.012509
ENSMUSG00000104450	Gm37830	13	+	101009288	101012703	0.000000	0.000000	0.000000
ENSMUSG00000114738	Gm41041	13	-	101045605	101046397	33.022142	2.700645	6.740480
ENSMUSG00000114759	Gm10257	13	-	101082913	101083323	40.250594	3.291808	8.215952
ENSMUSG00000021624	Cd180	13	+	102830066	102876137	3.029879	0.438591	1.094669
ENSMUSG00000034751	Mast4	13	-	102868994	103471005	3.544485	4.050377	10.109246
ENSMUSG00000091906	1700099I09Rik	13	+	102896763	102898404	0.000000	0.000000	0.000000
ENSMUSG00000090329	Gm17160	13	+	102898943	102901293	0.000000	0.000000	0.000000
ENSMUSG00000091577	Gm6211	13	-	103296303	103300577	0.139181	0.052606	0.131299
ENSMUSG00000095940	Gm16416	13	+	103533617	103534099	1.751551	0.143247	0.357527
ENSMUSG00000114206	Gm30551	13	-	103727903	103844141	0.000000	0.000000	0.000000
ENSMUSG00000119233	Gm24870	13	+	103778434	103778540	0.000000	0.000000	0.000000
ENSMUSG00000047643	Gm5454	13	+	103492760	103494212	0.188919	0.015450	0.038562
ENSMUSG00000032621	Srek1	13	-	103875856	103911116	29.995102	7.040977	17.573420
ENSMUSG00000120696	Gm52054	13	+	103911139	103913217	0.000000	0.000000	0.000000
ENSMUSG00000114276	Gm47849	13	-	104082436	104106632	0.000000	0.000000	0.000000
ENSMUSG00000021709	Erbin	13	-	103955295	104057022	114.444439	17.509880	43.702522
ENSMUSG00000021712	Trim23	13	+	104315305	104339880	70.446436	9.669694	24.134376
ENSMUSG00000021710	Nln	13	-	104159565	104246122	54.618006	10.019106	25.006464
ENSMUSG00000042743	Sgtb	13	+	104246249	104278243	93.104657	7.738765	19.315013
ENSMUSG00000021711	Trappc13	13	-	104278657	104314977	128.981076	14.470674	36.117034
ENSMUSG00000118537	Shld3	13	-	104310230	104314947	32.520663	2.659633	6.638118
ENSMUSG00000021713	Ppwd1	13	-	104341632	104365351	45.489169	9.350960	23.338855
ENSMUSG00000021714	Cenpk	13	+	104365119	104388900	29.550340	17.912945	44.708522
ENSMUSG00000046169	Adamts6	13	+	104424343	104633203	2.824186	0.247093	0.616714
ENSMUSG00000042655	Shisal2b	13	-	104981791	105000401	1.236257	0.235362	0.587434
ENSMUSG00000114326	Gm4938	13	+	105055288	105055684	3.484464	0.284969	0.711249
ENSMUSG00000021715	Cwc27	13	-	104767648	104953650	4.591990	8.768265	21.884520
ENSMUSG00000084860	2610204G07Rik	13	+	104821439	104831502	0.000000	0.000000	0.000000
ENSMUSG00000021716	Srek1ip1	13	+	104928992	104975782	20.750472	9.028322	22.533589
ENSMUSG00000021720	Rnf180	13	-	105266509	105431323	0.120690	0.073313	0.182980
ENSMUSG00000077578	Gm25631	13	-	105359777	105359906	0.000000	0.000000	0.000000
ENSMUSG00000114217	Gm7054	13	+	106612444	106613263	1.001220	0.081883	0.204369
ENSMUSG00000101308	Gm28989	13	+	106924578	106933304	0.011283	0.000923	0.002303
ENSMUSG00000042590	Ipo11	13	-	106930947	107073466	74.379872	9.105105	22.725231
ENSMUSG00000118423	Lrrc70	13	-	106970222	106983775	1.298479	0.166322	0.415118
ENSMUSG00000100833	Gm28988	13	+	106988408	106990354	0.000000	0.000000	0.000000
ENSMUSG00000049233	Apoo-ps	13	-	107550644	107551229	5.209898	0.426080	1.063444
ENSMUSG00000114780	AI197445	13	+	107606303	107619218	0.942594	0.225813	0.563601
ENSMUSG00000032846	Zswim6	13	-	107861152	108026598	29.372140	2.597263	6.482452
ENSMUSG00002076530	Gm55617	13	-	107965645	107965815	0.000000	0.000000	0.000000
ENSMUSG00000114572	Gm48457	13	-	107081731	107082037	0.000000	0.000000	0.000000
ENSMUSG00000021692	Dimt1	13	+	107083635	107096732	65.668101	9.948219	24.829541
ENSMUSG00000021693	Kif2a	13	-	107095504	107158634	107.524138	12.414333	30.984658
ENSMUSG00002075618	Gm54904	13	-	107126910	107126975	0.000000	0.000000	0.000000
ENSMUSG00000071181	3830408C21Rik	13	+	107159061	107192005	1.788648	0.430478	1.074422
ENSMUSG00000114893	Gm48684	13	+	107170759	107171736	1.197342	0.171536	0.428134
ENSMUSG00000114311	Gm31452	13	+	107200185	107235752	0.013445	0.012474	0.031134
ENSMUSG00000114627	B230220B15Rik	13	+	108132819	108141203	0.000000	0.000000	0.000000
ENSMUSG00000068184	Ndufaf2	13	-	108139249	108295157	2.285787	30.153998	75.260696
ENSMUSG00000121053	Gm56593	13	-	108178652	108180869	1.380974	0.112940	0.281884
ENSMUSG00000071180	Smim15	13	+	108180980	108185706	325.613680	32.006935	79.885402
ENSMUSG00000021694	Ercc8	13	+	108295265	108331898	8.605922	3.525954	8.800351
ENSMUSG00000021696	Elovl7	13	+	108350938	108422217	4.393427	0.359307	0.896786
ENSMUSG00000114519	Gm32376	13	-	108357002	108357375	0.000000	0.000000	0.000000
ENSMUSG00000114507	Gm30747	13	-	108369623	108370089	0.000000	0.000000	0.000000
ENSMUSG00000114607	Gm8990	13	-	108445736	108447284	1.878795	0.153653	0.383500
ENSMUSG00000090358	Gm2822	13	-	108449633	108452807	0.000000	0.000000	0.000000
ENSMUSG00000021697	Depdc1b	13	+	108452866	108544316	5.606855	6.133689	15.308939
ENSMUSG00000021700	Rab3c	13	-	110190721	110417530	0.000000	0.000000	0.000000
ENSMUSG00000045609	Gm5455	13	-	110441311	110442025	3.469231	0.283724	0.708139
ENSMUSG00000046006	Gapt	13	-	110489150	110493733	0.297453	0.024468	0.061068
ENSMUSG00000021699	Pde4d	13	+	108586482	110089995	0.090852	1.504399	3.754796
ENSMUSG00002075746	Gm27572	13	-	108634918	108635172	0.000000	0.000000	0.000000
ENSMUSG00002075385	Gm55019	13	-	108635309	108635504	0.000000	0.000000	0.000000
ENSMUSG00000059751	Rps3a3	13	+	108807137	108807931	5693.092453	465.597332	1162.074089
ENSMUSG00000076946	Mir582	13	+	109461278	109461358	0.000000	0.000000	0.000000
ENSMUSG00000084651	Mir1904	13	+	110040343	110040422	0.000000	0.000000	0.000000
ENSMUSG00000081277	Gm15285	13	-	111497737	111498209	5.503171	0.450065	1.123307
ENSMUSG00000021701	Plk2	13	+	110531580	110537378	785.143176	104.139336	259.919067
ENSMUSG00000032745	Gpbp1	13	-	111562214	111626645	350.869869	30.955219	77.260448
ENSMUSG00000116016	Gm49496	13	-	111575763	111686481	0.000000	0.000000	0.000000
ENSMUSG00000085634	Gm15290	13	-	111658884	111686445	0.000000	0.000000	0.000000
ENSMUSG00000086649	Gm15286	13	+	111716795	111781364	0.000000	0.000000	0.000000
ENSMUSG00000096842	Gm10736	13	-	111730068	111730145	6545.969551	535.348052	1336.163371
ENSMUSG00000032727	Mier3	13	+	111817513	111855130	16.430162	4.090211	10.208667
ENSMUSG00000084217	Setd9-ps	13	-	111858013	111860868	1.205970	0.098628	0.246163
ENSMUSG00000086480	Gm15287	13	+	111862051	111871658	0.525867	0.043007	0.107340
ENSMUSG00000082433	Ncf2-rs	13	-	112018927	112020711	0.000000	0.000000	0.000000
ENSMUSG00000114429	Ncf2-rs	13	-	112018930	112020711	0.000000	0.000000	0.000000
ENSMUSG00000049985	Ankrd55	13	+	112424985	112520536	2.031455	0.507145	1.265772
ENSMUSG00002075386	Gm55074	13	+	112427655	112427807	0.000000	0.000000	0.000000
ENSMUSG00000114536	Gm48837	13	-	112493459	112504379	0.000000	0.000000	0.000000
ENSMUSG00000114656	2810403G07Rik	13	-	112551472	112553899	0.000000	0.000000	0.000000
ENSMUSG00000021754	Map3k1	13	-	111882962	111945527	19.279272	1.749395	4.366276
ENSMUSG00000085204	Gm15327	13	+	111945675	111947573	0.852375	0.156495	0.390593
ENSMUSG00000047789	Slc38a9	13	+	112797285	112875283	5.926365	1.287127	3.212511
ENSMUSG00000114438	Gm47827	13	-	112805673	112822230	0.000000	0.000000	0.000000
ENSMUSG00000114418	Gm18883	13	+	112836213	112836570	0.000000	0.000000	0.000000
ENSMUSG00000120018	6720470G18Rik	13	-	112600068	112600529	0.240260	0.019649	0.049042
ENSMUSG00000021756	Il6st	13	+	112600604	112646620	112.223827	17.860356	44.577267
ENSMUSG00000050377	Il31ra	13	-	112656432	112730894	0.004134	0.000707	0.001764
ENSMUSG00000114547	Gm3226	13	-	112730277	112731618	906.344914	74.123471	185.003133
ENSMUSG00000021758	Ddx4	13	-	112734867	112789009	0.138290	0.011317	0.028247
ENSMUSG00000021763	Cspg4b	13	+	113429693	113516245	0.306662	0.026025	0.064956
ENSMUSG00000021759	Plpp1	13	+	112937326	113004428	54.205745	21.420844	53.463812
ENSMUSG00000016018	Mtrex	13	-	113003952	113063932	182.107552	26.135300	65.230517
ENSMUSG00000098067	Gm26943	13	+	113020760	113021716	0.000000	0.000000	0.000000
ENSMUSG00000042426	Dhx29	13	+	113063988	113105966	73.215161	7.704938	19.230584
ENSMUSG00000114477	Gm8795	13	+	113074119	113074557	0.410023	0.033533	0.083694
ENSMUSG00000042417	Ccno	13	+	113124336	113127311	7.044227	0.789603	1.970753
ENSMUSG00000074651	Mcidas	13	+	113130379	113136928	0.365166	0.029864	0.074538
ENSMUSG00000078926	Cdc20b	13	+	113171645	113227729	0.000000	0.000000	0.000000
ENSMUSG00000076146	Mir449c	13	+	113172517	113172625	0.000000	0.000000	0.000000
ENSMUSG00000078027	Mir449b	13	+	113173953	113174032	0.000000	0.000000	0.000000
ENSMUSG00000065575	Mir449a	13	+	113174068	113174158	0.000000	0.000000	0.000000
ENSMUSG00000074650	Gm10735	13	-	113175835	113178777	0.163099	0.013339	0.033292
ENSMUSG00000021760	Gpx8	13	-	113179287	113182944	556.837151	46.132522	115.141142
ENSMUSG00000116554	4930563N14Rik	13	-	113214640	113215681	0.000000	0.000000	0.000000
ENSMUSG00000114715	Gm34471	13	-	113665575	113704303	0.000000	0.000000	0.000000
ENSMUSG00000042364	Snx18	13	-	113728715	113755100	122.846586	18.093270	45.158593
ENSMUSG00000021765	Fst	13	-	114588826	114595487	65.908662	9.451292	23.589271
ENSMUSG00000114935	Gm47040	13	+	114595199	114598583	0.373804	0.030571	0.076301
ENSMUSG00000015536	Mocs2	13	+	114954772	114968811	53.819212	38.620002	96.390809
ENSMUSG00000015533	Itga2	13	-	114969617	115068636	0.438245	0.035967	0.089769
ENSMUSG00000042348	Arl15	13	+	113931041	114293997	58.306733	5.101829	12.733543
ENSMUSG00000114696	Gm47479	13	-	114254977	114256952	0.000000	0.000000	0.000000
ENSMUSG00000114213	A430090L17Rik	13	-	114260884	114288128	0.000000	0.000000	0.000000
ENSMUSG00000104314	Gm37907	13	+	114363647	114373968	0.000000	0.000000	0.000000
ENSMUSG00000114655	4631422I05Rik	13	-	114377414	114379176	0.000000	0.000000	0.000000
ENSMUSG00000114707	Gm47558	13	-	114418204	114420917	0.511054	0.041795	0.104316
ENSMUSG00000021764	Ndufs4	13	-	114424331	114524794	34.403336	52.218922	130.332053
ENSMUSG00000042284	Itga1	13	-	115089632	115238500	5.217319	0.848570	2.117928
ENSMUSG00000114470	Gm49395	13	-	115171809	115238457	0.324214	0.153619	0.383415
ENSMUSG00000042275	Pelo	13	-	115224891	115226722	144.965200	11.855667	29.590298
ENSMUSG00000114255	Gm10734	13	+	115226037	115227523	0.628028	0.051362	0.128193
ENSMUSG00000114551	Gm6035	13	-	115665092	115666308	37.774343	3.089293	7.710499
ENSMUSG00000061669	Rpl34-ps2	13	+	116290317	116290670	9.527300	0.779170	1.944713
ENSMUSG00000042258	Isl1	13	-	116434817	116446225	1.058853	0.149087	0.372104
ENSMUSG00000114290	4930435F18Rik	13	-	116938631	116974714	0.128219	0.010486	0.026172
ENSMUSG00000021725	Parp8	13	-	116991356	117162073	12.368238	2.947543	7.356707
ENSMUSG00000021728	Emb	13	+	117345072	117410951	43.885017	20.120318	50.217856
ENSMUSG00000091423	Gm17509	13	-	117355237	117357611	0.016095	0.001319	0.003292
ENSMUSG00000114540	Gm6421	13	-	117494748	117495156	80.988510	6.623471	16.531375
ENSMUSG00000021731	Mrps30	13	-	118514917	118523788	86.988463	14.262872	35.598387
ENSMUSG00000097411	B430218F22Rik	13	+	118523166	118524660	13.206298	1.080254	2.696181
ENSMUSG00002075099	Gm55318	13	-	119406022	119406140	0.168067	0.013745	0.034306
ENSMUSG00000114736	Gm47336	13	-	119408155	119416081	0.550562	0.045027	0.112381
ENSMUSG00000021732	Fgf10	13	+	118806327	118928651	1.252778	1.719110	4.290690
ENSMUSG00000086709	Gm16263	13	-	118831828	118851932	0.003922	0.000321	0.000801
ENSMUSG00000025453	Nnt	13	-	119471984	119545533	5.163213	1.203944	3.004896
ENSMUSG00000116207	Nnt	13	-	119472064	119545488	223.519055	18.280026	45.624712
ENSMUSG00000062822	4833420G17Rik	13	+	119599304	119622656	24.935375	4.113291	10.266273
ENSMUSG00000025450	Gm9752	13	-	119610340	119613297	0.000000	0.000000	0.000000
ENSMUSG00000025451	Paip1	13	+	119565137	119594754	180.103664	25.279005	63.093310
ENSMUSG00000074635	3110070M22Rik	13	-	119623788	119624920	2.220791	0.183232	0.457325
ENSMUSG00000074634	Tmem267	13	+	119624575	120072595	9.502716	4.401365	10.985270
ENSMUSG00000114945	Gm48265	13	-	120071301	120075008	1.963643	0.160592	0.400819
ENSMUSG00000095930	Nim1k	13	-	120171630	120217418	35.689010	6.011789	15.004691
ENSMUSG00000074715	Ccl28	13	+	120085355	120115895	0.297701	0.033129	0.082685
ENSMUSG00000114301	Gm48300	13	-	120116998	120117394	0.000000	0.000000	0.000000
ENSMUSG00000099872	1700074H08Rik	13	+	120141576	120143124	0.000000	0.000000	0.000000
ENSMUSG00000093930	Hmgcs1	13	+	120151915	120169796	833.906213	98.117613	244.889582
ENSMUSG00000114934	Gm48342	13	-	120159896	120166085	1.212559	0.099167	0.247508
ENSMUSG00000094796	BC147527	13	+	120761928	120770315	0.670219	0.173464	0.432945
ENSMUSG00000078180	Gm20900	13	-	120765730	120766201	317.466698	25.963332	64.801306
ENSMUSG00000095821	Tcstv3	13	+	120778414	120779714	0.637997	0.053123	0.132588
ENSMUSG00000114252	Gm5630	14	+	3118058	3118957	1.973333	0.161385	0.402797
ENSMUSG00000114906	Gm48098	14	-	3206208	3206489	0.514184	0.042051	0.104955
ENSMUSG00000114369	Gm41077	13	+	120217629	120231760	0.301706	0.024674	0.061584
ENSMUSG00000094870	Zfp131	13	-	120226723	120252425	95.247949	16.059252	40.081933
ENSMUSG00000120975	Gm56589	13	+	120252771	120253225	20.398403	1.668240	4.163722
ENSMUSG00000118853	Gm23308	13	+	120274769	120274875	0.000000	0.000000	0.000000
ENSMUSG00000094237	AF067063	13	-	120289497	120291752	0.273447	0.022363	0.055816
ENSMUSG00000095514	D13Ertd608e	13	+	120297542	120308106	0.614642	0.088753	0.221517
ENSMUSG00000103877	Gm21358	13	-	120326384	120334611	0.000000	0.000000	0.000000
ENSMUSG00000104162	Gm37619	13	+	120339828	120340551	0.000000	0.000000	0.000000
ENSMUSG00000096284	Tcstv1	13	-	120354924	120356321	0.851216	0.108493	0.270785
ENSMUSG00000096175	Gm21761	13	-	120373631	120390808	0.600801	0.090143	0.224985
ENSMUSG00000101579	Gm21181	13	-	120379216	120379545	0.140405	0.011483	0.028659
ENSMUSG00000078537	B020031M17Rik	13	-	120410893	120412342	1.118919	0.127504	0.318235
ENSMUSG00000114951	Gm20784	13	+	120423780	120425025	2.736365	0.223788	0.558547
ENSMUSG00000121568	-	13	+	120429673	120430255	0.000000	0.000000	0.000000
ENSMUSG00000114608	Gm36161	13	+	120471880	120482711	0.000000	0.000000	0.000000
ENSMUSG00000114871	Gm21370	13	-	120476800	120477508	1.282087	0.104853	0.261700
ENSMUSG00000119661	Gm22108	13	-	120478644	120478749	0.000000	0.000000	0.000000
ENSMUSG00000095029	Gm36079	13	-	120487821	120488773	0.000000	0.000000	0.000000
ENSMUSG00000095609	Gm21188	13	-	120496141	120513730	0.000000	0.000000	0.000000
ENSMUSG00000119755	Gm24798	13	+	120506870	120506975	0.000000	0.000000	0.000000
ENSMUSG00000114375	Gm31544	13	+	120508109	120508549	0.000000	0.000000	0.000000
ENSMUSG00000121569	-	13	-	120555331	120555913	0.000000	0.000000	0.000000
ENSMUSG00000114940	Gm21378	13	-	120560623	120561868	6.060865	0.495675	1.237144
ENSMUSG00000096323	Gm20767	13	+	120601782	120616871	0.055362	0.004528	0.011300
ENSMUSG00000114798	Gm20769	13	+	120610915	120611244	1.741415	0.142418	0.355458
ENSMUSG00000095653	Gm21818	13	+	120633969	120635424	0.000000	0.000000	0.000000
ENSMUSG00000114398	Gm20763	13	+	120656050	120657907	0.821316	0.067170	0.167647
ENSMUSG00000094027	Gm21762	13	-	120676129	120677483	0.842772	0.074909	0.186964
ENSMUSG00000063846	Gm21731	13	+	120700647	120702903	0.000000	0.000000	0.000000
ENSMUSG00000095071	AF067061	13	+	120724650	120726053	0.133905	0.013097	0.032688
ENSMUSG00000058317	Ube2e2	14	+	3575429	3896121	10.505492	35.449399	88.477372
ENSMUSG00000083606	Gm15916	14	-	3637665	3638400	0.000000	0.000000	0.000000
ENSMUSG00000077689	Gm22499	14	-	3655393	3655527	0.000000	0.000000	0.000000
ENSMUSG00000114529	Gm4939	14	+	3924564	3925888	1.132830	0.092646	0.231233
ENSMUSG00000035129	Gm6781	14	-	3937092	3938333	5.043881	0.412503	1.029557
ENSMUSG00000114202	Gm18078	14	-	5515628	5516219	4.391892	0.359181	0.896473
ENSMUSG00000017491	Rarb	14	+	5650540	6038924	0.043847	0.043350	0.108197
ENSMUSG00000114463	Gm48162	14	-	5889304	5894162	0.000000	0.000000	0.000000
ENSMUSG00000017485	Top2b	14	-	6034301	6104584	70.489412	8.477995	21.160040
ENSMUSG00000114243	Gm48163	14	+	6103495	6132917	0.000000	0.000000	0.000000
ENSMUSG00000021774	Ube2e1	14	+	4137837	4186974	106.123537	31.414546	78.406872
ENSMUSG00000021772	Nkiras1	14	-	4185693	4198560	37.837473	4.441854	11.086324
ENSMUSG00000012405	Rpl15	14	+	4198305	4201873	2463.826792	371.253375	926.603092
ENSMUSG00000114894	Gm7084	14	-	4226443	4227274	0.964158	0.078852	0.196804
ENSMUSG00000021775	Nr1d2	14	+	4230569	4265642	146.205711	14.470433	36.116433
ENSMUSG00002075936	Gm55650	14	-	4268943	4269021	0.000000	0.000000	0.000000
ENSMUSG00000114678	Gm48481	14	-	4280142	4280656	0.000000	0.000000	0.000000
ENSMUSG00000021785	Ngly1	14	-	6157837	6220483	19.534359	4.638368	11.576800
ENSMUSG00000114253	Gm47798	14	-	6161997	6165811	0.282831	0.023131	0.057731
ENSMUSG00000114842	Gm47797	14	-	6195442	6195768	6.336391	0.518208	1.293384
ENSMUSG00000114419	5430414B19Rik	14	-	6197925	6198674	7.593333	0.621004	1.549951
ENSMUSG00000021786	Oxsm	14	+	6219955	6231111	9.145922	2.480557	6.191166
ENSMUSG00000114907	Gm47794	14	-	6224672	6226412	0.000000	0.000000	0.000000
ENSMUSG00000114765	Gm8514	14	-	6557600	6559245	0.000000	0.000000	0.000000
ENSMUSG00000114794	Gm47782	14	+	6558448	6771807	0.000000	0.000000	0.000000
ENSMUSG00000114513	Gm47780	14	-	6590304	6593135	0.000000	0.000000	0.000000
ENSMUSG00000114586	Gm31804	14	-	6677979	6699664	0.000000	0.000000	0.000000
ENSMUSG00000021733	Slc4a7	14	-	7669823	7767484	39.673903	6.331652	15.803031
ENSMUSG00000114737	Gm8483	14	+	8020819	8022102	15.449377	1.263494	3.153527
